HYBAS_ID,FID,non_cropla,irr_cropla,no_irr_cro,ACOF,BEAN,CNUT,COWP,MAIZ,OILP,ORTS,PMIL,RCOF,SESA,SOYB,SUNF,TEMF,VEGE,BANA,CASS,COCO,GROU,OCER,OOIL,PIGE,POTA,REST,SMIL,SUGB,SWPO,TOBA,WHEA,BARL,CHIC,COTT,LENT,OFIB,OPUL,PLNT,RAPESEED,RICE,SORG,SUGC,TEAS,TROF,YAMS,totMapspam,waterUse_nonIrr,waterUse_irr,growDaysAvg,SUB_AREA,UP_AREA,dis_m3_pyr,dis_m3_pmn,dis_m3_pmx,pre_mm_syr,pre_mm_uyr,pet_mm_syr,pet_mm_uyr,ari_ix_sav,ari_ix_uav,swc_pc_syr,swc_pc_uyr,crp_pc_sse,crp_pc_use,ire_pc_sse,ire_pc_use,X,Y,Location,currentPrecip_avg,currentPrecip_var,trendLow_Precip_avg,trendMed_Precip_avg,trendHigh_Precip_avg,trendLow_Precip_var,trendMed_Precip_var,trendHigh_Precip_var,currentPET_avg,currentPET_var,trendLow_PET_avg,trendMed_PET_avg,trendHigh_PET_avg,currentStreamflow_avg,currentStreamflow_var,trendLow_Streamflow_avg,trendMed_Streamflow_avg,trendHigh_Streamflow_avg,currentAridityIndex_A,currentDeficit_A,currentRatio_A,trendLow_Deficit_A,trendMed_Deficit_A,trendHigh_Deficit_A,currentAridityIndex_B,currentDeficit_B,currentRatio_B,trendLow_Deficit_B,trendMed_Deficit_B,trendHigh_Deficit_B,currentDeficit_C,currentRatio_C,trendLow_Deficit_C,trendMed_Deficit_C,trendHigh_Deficit_C,currentDeficit_D,currentRatio_D,trendLow_Deficit_D,trendMed_Deficit_D,trendHigh_Deficit_D,recentHistoricSlope,rescaledRecentHistoricSlope,streamflowRechargeScalar,thisFrcAreaUnderCult,thisFrcCultAreaWthIrr,initialSoilMoisture,thisWplant,runoffRatio,rechScalar,effectiveIrrigationRatio
5120585710,348661,0.172177167810356,0.118527760449158,0.709295071740487,0,0.78410445783275,0,0,0,0,0,0,0,0,1.01547316038068,1.06547392040209,2.70087438819148,0,0,0,0,0,17.8158486727107,1.54967181296886,0,0,0.290040680215101,0.317069716509651,0,0.022853779907062,0,144.849352743601,32.8726017785618,13.0455271421595,0,0.018567494760529,0,8.58513771996231,0,16.7146604571042,0,6.94130413115461,0,0,0,0,248.588562056422,531.826015807018,531.826015807018,127.998350113247,228.3,228.3,0.079,0.026,0.196,520,520,1433,1433,36,36,33,33,37,37,2,2,147.609857381986,-33.550802323279,Bergen Park,520,241.64419586386,,-5.38256002461926,,-7.63088046744174,15.1815586679096,,1433,947.684077469003,5.61324073480197,13.9427648278813,26.2247886561739,1.24805883576528,0.474445716222349,,-0.0411366838567505,,0.363061594806196,-215.94102830279,0.574333320252989,-6.66874096032893,-5.21904450787687,,0.238265135743151,-266.405583833877,0.474746993684359,-6.06050872365086,-5.01632428652152,,-0.317104053964755,0.999974996325466,,-14.7517991266351,,-109.54748294932,-109.54748294932,,,-6.55261604169833,4.35268049679272,39.5124372896063,0.0538411744976378,0.814148404066595,0.110159757164301,121.809015,516.030251311534,0.07762392,1.157625,0.85639095078125
5120582460,348587,0.279503105590062,0.041407867494824,0.679089026915114,0,0.267991866360357,0,0,0,0,0,0,0,0,0.376322947692484,0.393428289732747,0.661516171223596,0,0,0,0,0,6.50581169759232,0.610090467158797,0,0,0.069958800975696,0.119737382320248,0,0.00285294013002,0,56.3299350797011,12.6110629068243,4.17119157512365,0,0.007126883147017,0,2.7442040459879,0,5.77894603463965,0,2.66844812744605,0,0,0,0,93.3186252160558,532.46878660872,532.46878660872,128.509898355109,64.6,10512.2,7.227,1.732,21.098,492,574,1433,1405,34,41,31,37,48,37,13,1,147.379652729842,-33.3756259831732,Glencoe,492,236.10566409097,,-5.39991531505624,,-6.26341457986518,-10.3084673771412,,1433,944.358330267703,6.19099591445087,14.2408914373916,25.8747350744252,1.76468613415047,0.673221505769882,,-0.0582820747207006,,0.343510137954935,-273.819125499801,0.493182085254575,-7.52941314705249,-6.54119584075634,,0.220601718877738,-320.918681810208,0.405917708280924,-6.7423482393823,-6.21797602251145,-3.06679852682618,59.8478965063624,1.1115448530398,,-21.9964097206739,,-80.9168344419471,-80.9168344419471,,-10.3655394685225,-8.58270475448614,4.03578727265177,71.106755650931,0.0319917509887922,0.740951672942547,0.0567567347955486,111.223125,548.603123311751,0.1169075,0.857375,0.83731364375
5120585170,348650,0.063808574277168,0.143569292123629,0.792622133599202,0,0.456724584029854,0,0,0,0,0,0,0,0,0.5908759464241,0.603718306555116,1.11612054044543,0,0,0,0,0,9.8506757415574,0.796357700707733,0,0,0.119990802241855,0.181257864403526,0,0.014272943781686,0,78.1434722686315,17.9641532202206,7.46025571146451,0,0.009990785876127,0,4.9083273800691,0,9.60252889905963,0,3.91056677550408,0,0,0,0,135.729289470972,531.395551632696,531.395551632696,127.413128674592,139.5,285.4,0.089,0.029,0.21,498,508,1434,1436,35,35,32,32,43,35,12,11,147.483655939912,-33.4937652874733,Round Cowal,498,234.415735674641,,-5.16572387139819,,,-10.7169744352836,,1434,952.727946719792,5.74245078540019,14.2623207973099,25.9517039512047,1.30229083916803,0.499438779215855,,-0.0431586380220625,,0.347456672889195,-215.39727615212,0.562849443586097,-6.60733982303238,-5.59911386302657,,0.225810933427792,-264.104465225574,0.463889165336238,-5.91745489294722,-5.34034735527318,,-5.92528820696627,0.988565270486177,,-13.4550475414567,,-112.173054937694,-112.173054937694,,,-5.54537175484692,4.23588039729278,33.4792377612329,0.0570125259204254,0.907329468356683,0.126522605666898,123.645301127252,500.298363342178,0.07531841195208,1.340095640625,0.862829953623545
5120585280,348649,0.355450236966825,0,0.644549763033175,0,0.21995279973476,0,0,0,0,0,0,0,0,0.279938795138334,0.284223709087834,0.247016983633114,0,0,0,0,0,4.42331547491825,0.354212893050723,0,0,0.027229033740542,0.084267619545337,0,0.005711375681099,0,32.494356649447,8.02257192942939,3.5678038169683,0,0.00428491129127,0,2.34806648199412,0,4.60186228873136,0,1.78247207157618,0,0,0,0,58.7472868339676,530.938999897988,530.938999897988,126.283394607745,27.7,9858.9,7.149,1.652,21.481,496,579,1427,1403,35,41,31,38,43,37,0,0,147.393914574855,-33.5554629406142,Sunshine,496,236.605874914143,,-5.04599277555186,,,-10.1637111476795,,1427,950.482198527651,5.98190790998746,14.3581989367316,25.9069180066935,1.44894310024401,0.55494318810433,,-0.0481669460959761,,0.347757441611767,-280.635941834064,0.482143157826371,-6.95306465293591,-6.46951070902901,,0.223973706970837,-326.665407118226,0.397123701395745,-6.24025037445021,-6.15752812852867,-3.47329123056295,308.711987310618,1.57098838818346,,-30.7914186705283,,93.7467072013101,93.7467072013101,,-13.8107435078044,-11.8273954163608,4.09299601670771,194.117355718856,0.0260056578829353,0.671094596667283,0.0210851626406641,108.442546875,552.497252359236,0.1298301875,0.81450625,0.83312707553125
5120584150,348623,0.037837837837838,0.20965250965251,0.752509652509653,0,0.463444049361318,0,0,0,0,0,0,0,0,0.635983982592768,0.660223031797275,0.892970239227756,0,0,0,0,0,11.312070088923,1.01668594268275,0,0,0.095673491911236,0.201059760091212,0,0.008556083985551,0,95.9093951860412,21.257993443691,7.77589366643814,0,0.011407655913319,0,5.11643141649229,0,10.0888441083166,0,4.45039856057024,0,0,0,0,159.897030708036,531.445495037595,531.445495037595,128.039138081244,179.3,179.4,0.063,0.02,0.142,501,501,1438,1438,35,35,31,32,48,48,17,17,147.531975215304,-33.4150366467208,Warili,501,238.657900291062,,-5.39977143604314,,-6.42748221587819,-10.4357935197873,,1438,947.347734820515,5.96105981109963,14.1062398339307,26.0600042770138,1.6334198686642,0.622371383621843,,-0.053797196624456,,0.348577157505578,-192.848099983123,0.593874548746197,-7.26632888716312,-5.87217033291873,,0.224947310493056,-242.885782291199,0.488371230123623,-6.4692944112753,-5.55337393272488,,-1.04419370447589,0.998401845244764,,-13.8789166891179,,-103.290967431826,-103.290967431826,,,,4.14529609536472,23.0615611547638,0.0585479099753068,0.913656303209838,0.179749153474305,126.136815844895,480.629779556182,0.0723505660007044,1.62889462677744,0.871490663243617
5120582460,348587,0.279503105590062,0.041407867494824,0.679089026915114,0,0.267991866360357,0,0,0,0,0,0,0,0,0.376322947692484,0.393428289732747,0.661516171223596,0,0,0,0,0,6.50581169759232,0.610090467158797,0,0,0.069958800975696,0.119737382320248,0,0.00285294013002,0,56.3299350797011,12.6110629068243,4.17119157512365,0,0.007126883147017,0,2.7442040459879,0,5.77894603463965,0,2.66844812744605,0,0,0,0,93.3186252160558,532.46878660872,532.46878660872,128.509898355109,64.6,10512.2,7.227,1.732,21.098,492,574,1433,1405,34,41,31,37,48,37,13,1,147.379652729842,-33.3756259831732,Aggregate,492,236.10566409097,,-5.39991531505624,,-6.26341457986518,-10.3084673771412,,1433,944.358330267703,6.19099591445087,14.2408914373916,25.8747350744252,1.76468613415047,0.673221505769882,,-0.0582820747207006,,0.343510137954935,-273.819125499801,0.493182085254575,-7.52941314705249,-6.54119584075634,,0.220601718877738,-320.918681810208,0.405917708280924,-6.7423482393823,-6.21797602251145,-3.06679852682618,59.8478965063624,1.1115448530398,,-21.9964097206739,,-80.9168344419471,-80.9168344419471,,-10.3655394685225,-8.58270475448614,4.03578727265177,71.106755650931,0.0319917509887922,0.740951672942547,0.0567567347955486,111.223125,548.603123311751,0.1169075,0.857375,0.83731364375
