Location,Lat,Lon,LWE_Depth_Median,LWE_Depth_SD,Date
,,,,,
1,-38.94012533,-73.0251706,-15.9922041545198,170.113676125254,2002-04-17
1,-38.94012533,-73.0251706,-45.7603223722819,98.021903522964,2002-05-10
1,-38.94012533,-73.0251706,146.809052866099,75.2823285441995,2002-08-16
1,-38.94012533,-73.0251706,209.80713724546,97.7801261704482,2002-09-16
1,-38.94012533,-73.0251706,246.537110837324,59.5406001292528,2002-10-16
1,-38.94012533,-73.0251706,192.494966289176,57.8048555620624,2002-11-16
1,-38.94012533,-73.0251706,156.56207573056,61.0773196994806,2002-12-16
1,-38.94012533,-73.0251706,14.5543645826708,75.0232779411961,2003-01-16
1,-38.94012533,-73.0251706,-49.4923528221827,56.1357975734171,2003-02-15
1,-38.94012533,-73.0251706,-139.264712702336,45.2930210360234,2003-03-16
1,-38.94012533,-73.0251706,-165.436836942883,43.5706665858398,2003-04-16
1,-38.94012533,-73.0251706,-178.999987212794,48.1687206829272,2003-05-11
1,-38.94012533,-73.0251706,87.7718200107645,32.6275025050292,2003-07-16
1,-38.94012533,-73.0251706,60.4563688804936,33.8621809572487,2003-08-16
1,-38.94012533,-73.0251706,67.836526063418,32.4592409169815,2003-09-16
1,-38.94012533,-73.0251706,82.5411705338936,33.1073912109672,2003-10-16
1,-38.94012533,-73.0251706,21.3337983718682,33.794792532227,2003-11-16
1,-38.94012533,-73.0251706,-9.53229647819373,32.7228866365419,2003-12-16
1,-38.94012533,-73.0251706,-86.8071101287771,41.4600517139034,2004-01-07
1,-38.94012533,-73.0251706,-129.708111356797,34.9702007160848,2004-02-17
1,-38.94012533,-73.0251706,-181.481457488464,32.0401037306893,2004-03-16
1,-38.94012533,-73.0251706,-77.3759914849345,32.0024819816132,2004-04-16
1,-38.94012533,-73.0251706,-31.10525910821,34.1765574159734,2004-05-16
1,-38.94012533,-73.0251706,-1.96822534917576,33.9289054115162,2004-06-16
1,-38.94012533,-73.0251706,131.80022608876,30.5335956113295,2004-07-16
1,-38.94012533,-73.0251706,112.568704275561,33.8832597426404,2004-08-16
1,-38.94012533,-73.0251706,133.361371964363,35.3539655798605,2004-09-16
1,-38.94012533,-73.0251706,101.4008898513,30.8951113061504,2004-10-16
1,-38.94012533,-73.0251706,94.5684682989102,35.3098132138821,2004-11-16
1,-38.94012533,-73.0251706,0.441622389860439,35.7801154882258,2004-12-16
1,-38.94012533,-73.0251706,-88.4293263413404,32.8353477790035,2005-01-16
1,-38.94012533,-73.0251706,-113.387659067141,35.1983620731834,2005-02-15
1,-38.94012533,-73.0251706,-188.135484797733,35.1817827212433,2005-03-16
1,-38.94012533,-73.0251706,-201.993827992903,34.3349695883915,2005-04-16
1,-38.94012533,-73.0251706,-111.191497310849,36.1709309071569,2005-05-16
1,-38.94012533,-73.0251706,106.547456173373,37.0105603999602,2005-06-16
1,-38.94012533,-73.0251706,172.020423164738,34.0828383106652,2005-07-16
1,-38.94012533,-73.0251706,236.574636561943,34.2985187616993,2005-08-16
1,-38.94012533,-73.0251706,241.406638523711,33.9371110854364,2005-09-16
1,-38.94012533,-73.0251706,141.83217472784,32.8129171140003,2005-10-16
1,-38.94012533,-73.0251706,83.7572980524581,33.2899624452675,2005-11-16
1,-38.94012533,-73.0251706,90.5608578996342,44.0197107300798,2005-12-16
1,-38.94012533,-73.0251706,25.3438861287739,35.707737432093,2006-01-16
1,-38.94012533,-73.0251706,-76.8564149931465,35.9080786647102,2006-02-15
1,-38.94012533,-73.0251706,-84.0369922582452,33.9267356285011,2006-03-16
1,-38.94012533,-73.0251706,-113.508939972,33.7709461885524,2006-04-16
1,-38.94012533,-73.0251706,-71.600182648601,33.7347785691431,2006-05-16
1,-38.94012533,-73.0251706,40.1692704382893,37.8871406974485,2006-06-16
1,-38.94012533,-73.0251706,217.651362897975,36.2180183425362,2006-07-16
1,-38.94012533,-73.0251706,244.935549119635,33.0185236173067,2006-08-16
1,-38.94012533,-73.0251706,205.804328167958,36.2075220251596,2006-09-16
1,-38.94012533,-73.0251706,175.574461812301,34.0065056209167,2006-10-16
1,-38.94012533,-73.0251706,124.311983477471,33.7334446418555,2006-11-16
1,-38.94012533,-73.0251706,43.3845035118591,35.8138194495539,2006-12-16
1,-38.94012533,-73.0251706,3.67976111630722,35.4356457581495,2007-01-16
1,-38.94012533,-73.0251706,-46.2629628515263,35.129313948633,2007-02-15
1,-38.94012533,-73.0251706,-83.3809188854341,33.6743483763666,2007-03-16
1,-38.94012533,-73.0251706,-126.919218484165,33.6763713671978,2007-04-16
1,-38.94012533,-73.0251706,-82.1568310454879,32.8053160582368,2007-05-16
1,-38.94012533,-73.0251706,-29.1629400717486,34.3145448786239,2007-06-16
1,-38.94012533,-73.0251706,9.47331576529703,32.9943854581905,2007-07-16
1,-38.94012533,-73.0251706,37.3765833714586,36.7947547127874,2007-08-16
1,-38.94012533,-73.0251706,41.7401356707867,36.8121968476363,2007-09-16
1,-38.94012533,-73.0251706,89.2916110103559,37.5057175163453,2007-10-16
1,-38.94012533,-73.0251706,51.3539902066421,38.5206352323941,2007-11-16
1,-38.94012533,-73.0251706,-87.1137666337583,36.6843274699637,2007-12-16
1,-38.94012533,-73.0251706,-136.266210000815,35.297818715493,2008-01-16
1,-38.94012533,-73.0251706,-227.157254038232,38.8905252348739,2008-02-15
1,-38.94012533,-73.0251706,-250.915020691084,35.8889075961096,2008-03-16
1,-38.94012533,-73.0251706,-268.736537048446,38.9772083520974,2008-04-16
1,-38.94012533,-73.0251706,-129.685523338469,36.5461381196952,2008-05-16
1,-38.94012533,-73.0251706,4.75359868645481,35.1547191347113,2008-06-16
1,-38.94012533,-73.0251706,59.5944058887269,35.9276783804876,2008-07-16
1,-38.94012533,-73.0251706,136.687746247424,34.6826657421082,2008-08-16
1,-38.94012533,-73.0251706,153.104405546708,35.3020240909282,2008-09-16
1,-38.94012533,-73.0251706,98.985125994457,34.0682829272041,2008-10-16
1,-38.94012533,-73.0251706,14.7642388908733,37.4712301676032,2008-11-16
1,-38.94012533,-73.0251706,-36.4409395757523,37.2265586161608,2008-12-16
1,-38.94012533,-73.0251706,-122.295793812575,36.5270876448924,2009-01-16
1,-38.94012533,-73.0251706,-150.607977663951,37.9362256937483,2009-02-15
1,-38.94012533,-73.0251706,-229.247829602884,38.7595856483367,2009-03-16
1,-38.94012533,-73.0251706,-229.805272301512,34.6191016222004,2009-04-16
1,-38.94012533,-73.0251706,-141.996267676206,33.8907656479169,2009-05-16
1,-38.94012533,-73.0251706,-30.3708050512634,35.0861421919212,2009-06-16
1,-38.94012533,-73.0251706,26.0038694102857,40.3766147494093,2009-07-16
1,-38.94012533,-73.0251706,67.1553980970364,37.7088915459964,2009-08-16
1,-38.94012533,-73.0251706,148.275925502328,36.7581279575204,2009-09-16
1,-38.94012533,-73.0251706,102.217067157997,38.8781078810412,2009-10-16
1,-38.94012533,-73.0251706,116.07346528597,39.444313523767,2009-11-16
1,-38.94012533,-73.0251706,81.5617916958015,41.2229006637528,2009-12-16
1,-38.94012533,-73.0251706,-3.46849364656211,45.0012140391478,2010-01-16
1,-38.94012533,-73.0251706,-65.8519701294992,61.0537265020765,2010-02-15
1,-38.94012533,-73.0251706,-35.8528402319514,86.3198850526205,2010-03-16
1,-38.94012533,-73.0251706,-76.2926476954286,64.0075214345411,2010-04-16
1,-38.94012533,-73.0251706,-103.317361954156,59.5152528379685,2010-05-16
1,-38.94012533,-73.0251706,-48.2973912785248,72.2607207897648,2010-06-16
1,-38.94012533,-73.0251706,70.3744823006928,55.084547549152,2010-07-16
1,-38.94012533,-73.0251706,79.1720681600937,48.2611482015142,2010-08-16
1,-38.94012533,-73.0251706,87.4580137666512,50.1533390122843,2010-09-16
1,-38.94012533,-73.0251706,46.4489549557327,52.6126388082411,2010-10-16
1,-38.94012533,-73.0251706,40.9380286847334,53.2080828994225,2010-11-16
1,-38.94012533,-73.0251706,41.0665251661009,56.3452197233436,2010-12-14
1,-38.94012533,-73.0251706,-64.0248690165362,65.0131300383183,2011-02-18
1,-38.94012533,-73.0251706,-71.6879173409228,55.2205237217505,2011-03-16
1,-38.94012533,-73.0251706,-53.0268285296041,52.2071649424271,2011-04-16
1,-38.94012533,-73.0251706,-27.7251143252558,49.3711584460321,2011-05-16
1,-38.94012533,-73.0251706,32.5629675719687,55.6733828376595,2011-07-18
1,-38.94012533,-73.0251706,95.8227294004715,50.2874318524827,2011-08-16
1,-38.94012533,-73.0251706,137.260264034519,48.9812036671439,2011-09-16
1,-38.94012533,-73.0251706,103.12070870033,46.1051587486568,2011-10-16
1,-38.94012533,-73.0251706,84.0227425898966,46.7478671227202,2011-11-01
