HYBAS_ID,FID,non_cropla,irr_cropla,no_irr_cro,ACOF,BEAN,CNUT,COWP,MAIZ,OILP,ORTS,PMIL,RCOF,SESA,SOYB,SUNF,TEMF,VEGE,BANA,CASS,COCO,GROU,OCER,OOIL,PIGE,POTA,REST,SMIL,SUGB,SWPO,TOBA,WHEA,BARL,CHIC,COTT,LENT,OFIB,OPUL,PLNT,RAPESEED,RICE,SORG,SUGC,TEAS,TROF,YAMS,totMapspam,waterUse_nonIrr,waterUse_irr,growDaysAvg,SUB_AREA,UP_AREA,pre_mm_syr,pre_mm_uyr,pet_mm_syr,pet_mm_uyr,ari_ix_sav,ari_ix_uav,swc_pc_syr,swc_pc_uyr,crp_pc_sse,crp_pc_use,ire_pc_sse,ire_pc_use,X,Y,Location,currentPrecip_avg,currentPrecip_var,trendLow_Precip_avg,trendMed_Precip_avg,trendHigh_Precip_avg,trendLow_Precip_var,trendMed_Precip_var,trendHigh_Precip_var,currentPET_avg,currentPET_var,trendLow_PET_avg,trendMed_PET_avg,trendHigh_PET_avg,currentStreamflow_avg,currentStreamflow_var,trendLow_Streamflow_avg,trendMed_Streamflow_avg,trendHigh_Streamflow_avg,currentAridityIndex_A,currentDeficit_A,currentRatio_A,trendLow_Deficit_A,trendMed_Deficit_A,trendHigh_Deficit_A,currentAridityIndex_B,currentDeficit_B,currentRatio_B,trendLow_Deficit_B,trendMed_Deficit_B,trendHigh_Deficit_B,currentDeficit_C,currentRatio_C,trendLow_Deficit_C,trendMed_Deficit_C,trendHigh_Deficit_C,currentDeficit_D,currentRatio_D,trendLow_Deficit_D,trendMed_Deficit_D,trendHigh_Deficit_D,recentHistoricSlope,rescaledRecentHistoricSlope,streamflowRechargeScalar,thisFrcAreaUnderCult,thisFrcCultAreaWthIrr,initialSoilMoisture,thisWplant,runoffRatio,rechScalar,effectiveIrrigationRatio
6120934850,418832,0.372051886792453,0.012676886792453,0.615271226415094,0,0,0,0,0,0,0,0,0,0,0,0.197449850940396,0,0,0,0,0,0,69.6993430119544,0,0,6.23365408105345,1e-04,0,0,0,0,81.4048758083225,9.42029583710639,0,0,0,3.12680298478454,6.12037096781578,0,0,0,0,0,0,0,0,176.202892541978,529.938739084224,529.938739084224,127.754866030347,223.3,223.3,1320,1320,1057,1057,125,125,75,75,33,33,2,2,-73.0251706047759,-38.9401253336806,1,1320,953.35921890075,,-29.4115153858363,-52.8967569100307,,-41.8169639395946,,1057,790.078445782745,,9.06983751417931,21.3110374263679,10.0784206391589,7.85309796756975,,-0.286891854733707,-0.491653213911428,1.24882801855949,25.4472224982265,1.06859882532892,,-8.26467013329332,-18.6763315252513,0.5987269503161,-80.3072689936953,0.783513335542809,,-6.1857701674231,-14.3651150036642,7237.89104903362,20.5113955504185,,-253.809256762493,-436.223113704047,7132.1365575417,7132.1365575417,,-253.680670492675,-432.371487977282,1.45598672415204,114.853650426131,0,0.012676886792453,0.012676886792453,120,529.938739084224,0.08,1,0.85
6120934770,418834,0.096,0.079384615384615,0.824615384615385,0,0,0,0,0,0,0,0,0,0,0,0.172984190102896,0,0,0,0,0,0,56.0270959754914,0,0,4.99646890232197,1e-04,0,0,0,0,69.2805940033277,7.34491212749284,0,0,0,2.36206764368578,5.5125073741346,0,0,0,0,0,0,0,0,145.696730216557,528.965896010464,528.965896010464,127.798943975649,216.7,7514.3,1386,1806,1073,1044,129,172,76,80,34,10,6,2,-72.8735286757571,-38.9894864157437,2,1386,1014.38349047966,,-28.8228627986878,-55.0367530479348,,-42.8087315225458,,1073,815.112683516934,,9.90299700080527,22.9019514193974,9.94233607549481,7.7051279273581,,-0.277990972467178,-0.482706165038097,1.29172077454963,-29.0089303153907,0.935793569491811,,-9.08538138889968,-21.8919601065836,0.610583451740405,-139.964009966303,0.690213000553797,,-6.7786201045595,-16.3336325196001,580.057502447906,2.28386056696188,,-24.6176403580749,-55.3290257668055,469.102422796994,469.102422796994,,-23.1040665698741,-49.1850033386617,1.1608587622571,6.24585881830932,0,0.185860551130954,0.185860551130954,72.322521626292,645.43891778412,0.38653589133939,0.358485922408542,0.768918908233425
6120934780,418839,0.261754587155963,0.069667431192661,0.668577981651376,0,0,0,0,0,0,0,0,0,0,0,0.160726155883321,0,0,0,0,0,0,48.4776050346463,0,0,4.52180915049909,1e-04,0,0,0,0,73.2848075444343,5.56585409902049,0,0,0,1.5705686246167,5.5125073741346,0,0,0,0,0,0,0,0,139.093977983235,527.306732869239,527.306732869239,128.220684900059,235.4,6426.4,1588,1798,1087,1042,146,172,79,79,21,7,18,2,-72.6284224277661,-38.9770521740559,3,1588,1184.54500249982,,-28.9327551994707,-62.5305126285209,,-53.5349871016144,,1087,840.090192776185,,10.0316551417594,25.235135593345,8.95948155319558,6.89927884640388,,-0.24486019736845,-0.437814842270086,1.4609260355965,30.8471548841089,1.06848986052293,,-10.5312035128554,-24.7026591404496,0.672372742501832,-97.5677797741865,0.783370503588712,,-7.80594490954011,-19.2830405432071,777.535848337147,2.72636089144219,,-27.6605317211943,-65.3604731652406,649.120913678852,649.120913678852,,-26.6186464486473,-58.8458361766821,1.2966709222178,7.38230557877569,0,0.175645793631973,0.175645793631973,72.322521626292,643.414423444549,0.38653589133939,0.358485922408542,0.768918908233425
6120935270,418843,0.120689655172414,0.120689655172414,0.758620689655172,0,0,0,0,0,0,0,0,0,0,0,0.001534065114951,0,0,0,0,0,0,0.582944734994962,0,0,0.0383516273023,1e-04,0,0,0,0,0.915836871682914,0.065964801885953,0,0,0,0.018408781836603,0.613626036836802,0,0,0,0,0,0,0,0,2.23676691965448,483.298415503517,483.298415503517,121.437998785289,3,559,1757,2074,1070,1056,164,197,81,83,42,32,2,2,-72.6490739640555,-39.1302951723448,4,1757,1300.53550104045,,-33.368683619495,-68.129680648033,,-57.5881115498478,,1070,831.29775023221,,9.94780335031683,25.1798286614603,9.85956057949653,7.64304978712269,,-0.267205277390036,-0.476917042269775,1.64208364616031,68.6451870263603,1.16629117638903,,-6.81172867538664,-18.3352012997044,0.760435704054907,-58.415660823583,0.858489584212717,,-5.0767487328571,-13.6651376472611,759.068683906134,2.83882410223968,,-28.7703353613553,-55.1061752457864,632.00783605619,632.00783605619,,-27.2470557677472,-51.0680293326603,1.29301702931296,5.63945150516387,0,0.229280636269145,0.229280636269145,72.322521626292,589.715912920025,0.38653589133939,0.358485922408542,0.768918908233425
6120935280,418844,0.187845303867403,0.104972375690608,0.707182320441989,0,0,0,0,0,0,0,0,0,0,0,0.001534065114951,0,0,0,0,0,0,0.582944734994962,0,0,0.0383516273023,1e-04,0,0,0,0,0.915836871682914,0.065964801885953,0,0,0,0.018408781836603,0.613626036836802,0,0,0,0,0,0,0,0,2.23676691965448,483.298415503517,483.298415503517,121.437998785289,9.8,432.5,1805,2130,1070,1051,169,203,81,84,42,32,2,2,-72.6195487954536,-39.1375730844597,5,1805,1338.61932035727,,-33.0706393920723,-69.8974125806461,,-59.4100226688402,,1070,833.04022275352,,10.0168732332214,25.464283276094,9.72282547912174,7.53218433173955,,-0.262624490787839,-0.47080937501497,1.68694543452666,82.1990298421175,1.19912500734004,,-7.05536265248159,-18.8189721817918,0.778647584857662,-48.6109360599009,0.882241274400366,,-5.25563375707666,-14.0185034198524,822.474297848947,2.99242254939913,,-30.5496182761051,-58.1576159771244,691.664331946928,691.664331946928,,-28.9151304805679,-53.6731269490755,1.30468553059212,6.13223561492068,0,0.212758545581259,0.212758545581259,72.322521626292,589.715912920025,0.38653589133939,0.358485922408542,0.768918908233425
6120935250,418845,0.27489406779661,0.051377118644068,0.673728813559322,0,0,0,0,0,0,0,0,0,0,0,0.027598683430356,0,0,0,0,0,0,8.11114755037497,0,0,0.772741374477188,1e-04,0,0,0,0,11.0370915053362,1.01193964113838,0,0,0,0.275983212859565,3.06668133175836,0,0,0,0,0,0,0,0,24.303283299375,511.964516396531,511.964516396531,125.421426767301,123.3,123.4,1883,1883,1070,1070,176,176,82,82,34,34,2,2,-72.552647879555,-39.1043054903342,6,1883,1402.49865663715,,-34.4236109618989,-73.0232536473171,,-62.0160585501682,,1070,835.303866817873,,10.1368578146285,25.979455383577,9.26405775750655,7.15044598165932,,-0.249010493426905,-0.450675316892043,1.7598468418468,135.017766274042,1.30876320582868,,-12.4244604385882,-29.0977624388866,0.806967191754204,-16.3758736963937,0.962551096790614,,-9.23997986994235,-21.6397919671937,1087.79980490839,3.48761747681125,,-32.2680223041333,-77.8249104526078,936.406164937958,936.406164937958,,-30.9756258474995,-69.6680849831723,1.32403400498141,8.46466677592289,0,0.156418916424156,0.156418916424156,72.322521626292,624.694003713825,0.38653589133939,0.358485922408542,0.768918908233425
6120935340,418846,0.32644780523792,0.062338620435264,0.611213574326817,0,0,0,0,0,0,0,0,0,0,0,0.053730469835951,0,0,0,0,0,0,17.5184998307986,0,0,1.47837584475612,1e-04,0,0,0,0,23.6729877776058,2.15547688713078,0,0,0,0.584927997629389,5.52627154081858,0,0,0,0,0,0,0,0,50.9903703485753,514.997136824194,514.997136824194,125.927603024484,176.5,176.5,2131,2131,1059,1059,201,201,84,84,35,35,2,2,-72.4469428902462,-39.177826508265,7,2131,1597.49102162881,,-41.4201327962117,-82.0035215472644,,-73.5910737346432,,1059,839.92949186224,,10.4314791585504,27.3218695166651,8.50182027819154,6.52698922825838,,-0.222923097809588,-0.413946513403748,2.0123212039687,211.228932863808,1.48020101618234,,-14.3175278798034,-33.1073850942808,0.909237002612333,38.3709030227129,1.08723116844614,,-10.6340983605318,-24.5899426568759,1206.76652407702,3.74342393960892,,-38.4026797033365,-83.1555192897404,1033.90849423592,1033.90849423592,,-33.9557751198674,-74.2609531217487,1.38786644641429,8.26397723139805,0,0.16794170743129,0.16794170743129,72.322521626292,628.394376954602,0.38653589133939,0.358485922408542,0.768918908233425
6120935370,418847,0.432309746328438,0.02109479305741,0.546595460614152,0,0,0,0,0,0,0,0,0,0,0,0.058392807886927,0,0,0,0,0,0,21.1942131112396,0,0,1.81032854425775,1e-04,0,0,0,0,27.1742313585575,2.68004425571064,0,0,0,0.728403422779886,6.14645970169698,0,0,0,0,0,0,0,0,59.7921732021293,516.320002935535,516.320002935535,125.957854502233,246.2,246.3,2143,2143,1045,1045,205,205,84,84,29,29,1,1,-72.4818427681871,-39.2540879428324,8,2143,1605.46292988688,,-42.3821448541842,-81.9200656327469,,-73.7330505176769,,1045,829.464531028805,,10.2857552102696,26.90697371773,8.84752096862493,6.83862699510073,,-0.232260084962061,-0.430487655331739,2.05076302933769,212.573885196938,1.48202042797593,,-14.2068787401326,-31.7292238504157,0.92650911860231,39.1787712716526,1.08883954902756,,-10.5562423775859,-24.7495468093053,1510.84853766776,4.42591404423332,,-41.7172521044668,-95.3918067444826,1337.45342374248,1337.45342374248,,-39.8031699625542,-87.9562319633276,1.38108180220683,11.085371908362,0,0.124585969115302,0.124585969115302,72.322521626292,630.008525007845,0.38653589133939,0.358485922408542,0.768918908233425
6120934800,418848,0.352874859075536,0.121758737316798,0.525366403607666,0,0,0,0,0,0,0,0,0,0,0,0.157658042259391,0,0,0,0,0,0,46.6048913866609,0,0,4.34097076674511,1e-04,0,0,0,0,68.6548726099291,5.3895186950965,0,0,0,1.52301645528922,4.28742557718296,0,0,0,0,0,0,0,0,130.958453533163,528.728379646841,528.728379646841,128.349988473488,112.3,2580.1,2018,1894,1081,1055,187,179,82,80,33,8,11,2,-72.4024972564318,-39.0092512065085,9,2018,1510.15324676747,,-38.4742955420892,-78.7724795121452,,-71.1450052911519,,1081,854.820050537053,,10.6202143580171,27.7488316476612,7.69904203023897,5.85742221085985,,-0.20769550761973,-0.378287862741178,1.86683316396013,165.166943313831,1.36573371206964,,-13.8707058298584,-32.3170391899951,0.847155121827543,1.06079646150189,1.00234895082413,,-10.291044907464,-25.2788024772871,914.58471715731,3.02519013125125,,-33.6271265811135,-68.1334482825027,750.478570304981,750.478570304981,,-29.4227889565248,-62.7255252349366,1.39761928960193,6.06593848790661,0,0.230404461302781,0.230404461302781,72.322521626292,645.149102682903,0.38653589133939,0.358485922408542,0.768918908233425
6120934830,418849,0.367207207207207,0.073873873873874,0.558918918918919,0,0,0,0,0,0,0,0,0,0,0,0.079724327173597,0,0,0,0,0,0,21.7122457109035,0,0,2.15271447552125,1e-04,0,0,0,0,27.3717547233881,2.79671060406069,0,0,0,0.757433659252462,6.74844358406843,0,0,0,0,0,0,0,0,61.6191270843681,515.579177403921,515.579177403921,125.706816635434,181.9,3610.9,2110,1742,1072,1030,197,168,83,79,31,5,1,1,-72.3987367062415,-39.0937920955805,10,2110,1581.07370194926,,-40.2646631147759,-81.7913928354431,,-73.28049048471,,1072,850.28661832848,,10.5821771902118,27.6363626262996,7.97900359917262,6.08264141225491,,-0.209026950953132,-0.389594772735935,1.96832933075871,205.380646198941,1.46637861785478,,-14.4105564329136,-32.7309948959889,0.890148134439305,33.8324705348584,1.07682681469108,,-10.6990447692001,-25.1179199273001,1133.12730190462,3.57310683696992,,-38.2859832621966,-79.4282632149644,961.579126240536,961.579126240536,,-33.86375094235,-72.6793193236046,1.39704280837233,7.75843394833546,0,0.180067629327702,0.180067629327702,72.322521626292,629.10457707283,0.38653589133939,0.358485922408542,0.768918908233425
6120934690,418850,0.39193083573487,0.056195965417867,0.551873198847262,0,0,0,0,0,0,0,0,0,0,0,0.119427441601839,0,0,0,0,0,0,32.7920738857598,0,0,3.09117350025717,1e-04,0,0,0,0,45.1001902908127,3.95776557476201,0,0,0,1.12990351231663,3.67524539085503,0,0,0,0,0,0,0,0,89.8658795963651,527.708267199977,527.708267199977,127.929812168052,88.2,2336.4,2160,1866,1086,1053,199,177,84,80,29,7,10,2,-72.2830158111673,-39.0124270278066,11,2160,1614.89373321006,,-42.4154926832821,-84.3664776619874,,-76.8411265355485,,1086,866.107279140845,,10.8473086759062,28.3456756420666,6.9638097506882,5.24847931096695,,-0.190504010591526,-0.341172267030614,1.98899916478811,213.412140094655,1.47347789404672,,-15.1910843895902,-35.8656772588655,0.900710617629756,37.2592107386619,1.08266358524196,,-11.2829949319694,-27.968529800516,1227.6177458039,3.7236026250419,,-41.8549799932816,-86.2382373911917,1051.4648164479,1051.4648164479,,-39.8671498977359,-80.7125805286935,1.41595816514138,8.76838356925603,0,0.161484514672243,0.161484514672243,72.322521626292,643.904371635612,0.38653589133939,0.358485922408542,0.768918908233425
6120934810,418853,0.465316455696203,0.034430379746835,0.500253164556962,0,0,0,0,0,0,0,0,0,0,0,0.191248913700962,0,0,0,0,0,0,44.7208498989062,0,0,4.11702505351877,1e-04,0,0,0,0,62.09911873414,5.37304224724995,0,0,0,1.65380518712756,4.89672903117374,0,0,0,0,0,0,0,0,123.051919065817,527.951540582129,527.951540582129,128.011154364614,128.1,1734,2195,1788,1088,1052,202,169,84,79,23,6,10,2,-72.1643329479852,-38.9660708812533,12,2195,1638.9744258785,,-44.683897717187,-86.1212168597076,,-86.672684076843,,1088,873.859735192816,,11.0895843980328,28.9356646719788,5.94919576664583,4.42425957247399,,-0.1711190761581,-0.291998277748057,2.01751041053092,226.637555716157,1.50258821469306,,-15.9606099641295,-37.7335168609,0.914409481537991,46.706692240797,1.10357609529164,,-11.8483025376366,-28.9835676061755,1372.61997831468,4.0439025084492,,-47.4443570322164,-96.2439658624924,1192.68911483932,1192.68911483932,,-45.7274477723429,-89.9039391351092,1.42992282641141,10.3165751630417,0,0.138604411232712,0.138604411232712,72.322521626292,644.201211393499,0.38653589133939,0.358485922408542,0.768918908233425
